x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0.1257302210933933,-0.1321048632913019,,,-0.535669373161111,0.36159505490948474,1.3040000451301372,0.9470809631292422,-0.7037352358069926,-1.2654214710460525,-0.6232744625373522,,-2.3250307746388343,,-1.2459109472530652,-0.7322673547034516,-0.5442589828573099,-0.31630015636915454,0.4116305363741328,1.0425133694426776,,1.3664634705496859,-0.6651946734866135,0.3515100700930197,0.9034701816518086,0.09401229776087457,-0.7434992493538084,-0.9217253762584194,-0.45772582566733916,0.2201951234700494,-1.009618183538736,-0.20917557487171307,-0.15922500991447772,0.5408455846858077,0.2146591225063409,0.3553727090399214,-0.6538286094183394,-0.12961363369276946,0.7839754700613295,1.4934311452207607,-1.2590655321041202,1.5139237747390626,1.3458754237823045,0.7813114007004275,0.2644556303293035,-0.3139228145364278,1.4580206835369587,1.9602583164499647,1.801634869866125,1.31510376473437
0.357380410658956,-1.2083186322821715,-0.004454133120083229,0.6564749350763358,-1.2883614637495544,0.39512206018200824,0.42986369482223,0.6960427239628685,-1.184117966757189,-0.6617025720390349,-0.43643524714322124,-1.169801907772864,1.739367877130134,-0.4959107284421519,0.3289696294602021,-0.258572545473924,1.5834728788021222,1.3203609870818391,0.6333526228249152,-2.2035098806466507,0.05202897425988651,0.6836861907765345,1.0039615758421696,-0.6179070447076008,1.8220113633283233,-1.3204309700132935,-0.6615280218152191,0.9350499881140221,0.049054613825311656,2.002392583645255,0.18851919251246557,-0.6331940901922267,-0.37756350523280824,-1.0911461176191954,-1.277680166386608,0.6304114907682319,0.5811658124128057,1.294558819441117,-0.7546057912599311,1.689107452443673,-0.2873877078086663,1.5744082788445868,,-0.735483292342275,0.24978537155866684,1.0314530848694723,0.16100957671534466,-0.5855288241233366,-1.341219714076669,-1.401520214917428
0.5026828498748657,0.989713033285805,-0.1642945926252907,-1.0743648582284346,0.8730421526217066,-1.2803939447145731,-0.7130680950592722,0.6210178535400985,,0.38636959756630584,-0.5816408364095031,,-0.07570152622082311,,0.6941719367070082,-0.7583697508984092,1.4209820223119163,0.726093788947765,0.843732662303268,1.1648639811110282,0.7875882217058694,0.844078680578592,0.07559361074288512,-1.4267738509897323,-0.13504510003701392,-0.7695146401767057,-1.4227417685154136,0.25845279091298756,-0.5685494541476426,-1.0298044380114637,-1.0430010800715654,0.26841707970891465,0.35867194917034445,1.3224574697668332,-0.013914668524093734,1.0418397592128221,1.4022648267725224,1.1501656361496921,-2.3653039062769743,1.228683719203421,0.33962000824864264,0.42377135285334727,0.37122741773625884,0.3827571602707609,0.3194142202523809,-0.35891330853862047,,-0.10891472790742324,-0.8037318485206766,1.0801634125378852
,0.08347535610700986,-0.8496059556101431,-0.5106224678981267,-0.011533061686586776,-1.4853751842635452,0.3006851142946058,-0.10607225344775092,-1.1857198050052338,-2.3982328653977714,0.513052133880305,-0.29758403894333035,-0.5300084132181584,-0.23615462985294203,1.816475940881144,-0.049800969059643194,0.08661926298854213,-1.487072869675398,1.6473390663560998,0.9174879834442943,1.066934867005179,0.0476727312116796,0.9166547888245957,0.37094683509441023,0.6131890778590062,-0.1521929584082903,-1.473887948041959,1.028854347803183,-1.934959636609707,-0.23993667125803605,-0.20452248839966083,-1.0428601409845046,0.6131231363365798,-0.20032970140956835,-0.4368683255972816,0.5198417309776412,-0.47657904055841377,1.3889799748383085,0.35145507618731386,-0.47433298683443925,-1.9442649759855442,-1.3077531969011476,1.0868307847683634,-0.050604063111342405,-0.2831250656795347,1.643251614242697,,-0.5856577998413593,-0.47258767675848407,0.5863372815313004
-0.663535198304047,-0.6134178486140281,-1.6051493968851136,0.7293494040178566,0.8061393585150219,-0.476376747401162,0.16333994554129863,-1.2926461227593415,-0.4718131547409021,1.377950952722521,0.13573073406713437,2.310363486795888,-0.7871927421571577,0.5802844167243075,-0.19550582783310236,0.5658178468280931,-0.0072113596587564995,-0.5611981104091591,-0.8676167643217026,3.0660367390488967,-0.07734505972421603,-2.016660690233245,-0.6486006079033346,0.6780397271239971,-0.5000084331847482,1.3604462024852575,1.0023982728439578,-0.1523386358242358,-0.47221594277604334,-1.0048010070276965,-0.6999665423133247,-1.473143074665625,1.2043962915330844,1.5907007871260619,-1.256138069727733,-1.1816829756864633,-1.768511857086917,-0.963854230732174,-3.1063368012832915,-1.1422789566319196,1.2969153998005238,-0.345672529464465,0.8545842348534083,-0.4889690638420449,1.760667296993123,0.19921798301385701,-0.3820022921434805,2.552424025371081,-0.3244718562854392,-1.2212233497261362
0.2019100019601099,-0.03883503855807973,1.066324553166257,-0.9216339244978112,0.8047169314794976,0.8527484705742913,-0.6676872919350705,0.16324400572267767,-0.8307519568543374,2.3458080738406677,-0.7041395622801669,-0.4530744436687142,-1.0658380219633747,-0.3461212751731734,-0.005876026696904225,0.7677891353446865,-0.6104866460656994,-0.1857739586715857,-1.416489366414042,,2.755807558275951,1.0412431916947957,-0.7814240416773149,-1.3373972415282913,-0.9755828305996581,-0.02169085951373511,0.034727788359190326,-0.7443606009308561,-1.2865744667376442,1.4223785052484463,0.4516854512950959,-0.3745680195679353,-0.22066120781608659,-0.5295304591256691,-2.9360454460171126,0.1156618270926259,-1.070544409695766,-1.0026842990328195,-0.6402624053903738,0.7323017147112972,-1.170530808407683,-1.434281459674122,0.6398520751723783,0.7543689046395509,-0.958933707794222,0.5623976772929592,-0.2916324304147521,0.3012921765535601,-1.2609602800655342,0.8328944493608352
1.203258954116498,0.6370732356261833,,-3.772275156122734,0.2606297490669398,-0.025445316692543535,-0.1470455068463331,-0.63057798997102,0.0553649749135539,0.41211740512833367,-0.263788160540625,-0.46332413970987085,1.2297538109392712,-1.1053671072691253,1.0301551978238768,0.17681246373052467,-0.8043056452824273,-0.28998189606931385,-0.9199936028121969,0.6750645184094394,0.3479017619704715,-0.5567961751531812,-1.102218299054223,0.30171609350107054,0.9573856068419316,-0.11383634938188146,0.41835250088922316,-0.37602715054974273,0.06756920600942723,-0.2912829113936885,0.2940421429749802,-1.509772513035727,0.6441905231896892,,0.3586080676493852,-0.340310127466209,0.3203611893741035,-1.0725628041289215,1.189154412488462,-1.7035445876372979,,0.23566606953963426,1.462842285184577,0.2781263018080308,-0.24790845527908614,-1.4250901432432643,-0.19127666443013225,-0.019877011042093756,1.690568645339397,0.6221252216057821
-1.5290928749284465,2.0267790952431928,-0.39500987549879313,-0.8794597147043167,1.4748226520869099,-0.049755760296968106,-0.3674025993780988,0.2187859889352313,0.8448887803757161,0.9933362044496503,-1.3752024000527405,1.9984814702717295,0.9468615879956256,-0.37920106201315124,-0.8186598515214158,,0.12337843757618257,-0.6480162941896269,-0.7648739652865205,0.8112544049416356,0.36456734382632344,-0.3945712584237112,0.7342475961853729,1.3673786263056709,-1.0944963126296459,-0.6032918841422477,0.9426218402198768,0.7189405658150543,0.22669885643799229,1.1624211875584574,,-1.479137833771104,-0.8665073572768981,0.12254409553604008,-0.7960867750951038,-0.48721815642469163,-0.9750001191003014,-0.6204291445949027,-1.0047872189929943,0.36746620574561295,0.7948910679832192,-0.48044593951821124,-0.2072657954706782,-0.5810325725119153,0.5312512156361892,0.08905603873921995,1.5941569003382141,-1.0954720366375337,0.36250249919104766,0.4439913996466691
-0.3604401709908981,0.5835341273827435,-1.4385226489904384,,-1.3420444532864415,0.9198072605649881,-1.121122678939223,1.1508830312317526,-0.3847740266090023,0.15842290716221127,0.05334375570673462,1.100734095024795,-0.32154745014292635,-2.9671837099839435,-0.7600587900644338,0.18371232308894828,-0.4404682048702619,0.7698208513207979,1.0153269959744686,-0.14777180989980965,-1.4896453943825119,1.3841651100058967,1.0830535001068178,-0.29919113426702376,2.1082884113927522,-0.3488754600926644,-1.1371197204183754,-0.1558734337510055,1.0778337155057705,-0.9374534425425158,1.9512250777434486,-0.8965262145720566,0.9544222763812404,0.544462374203177,-0.15405705958282354,1.080532978717757,-1.4997987888681947,1.3575717869331891,-0.0636840289702414,-0.5424352498635134,0.7491740480400813,1.0598990135992437,0.7697954306236166,1.9995038210449867,1.0807260760500983,1.2835066324204059,-0.5398639371765148,0.10652377706202956,0.5629825823255228,-0.017742236703293637
0.3016352331732358,0.42610476613456866,0.8442439176815353,-0.10160889077002393,-0.34979921539188125,-0.8283156502165506,-0.8917323261422714,1.172451227346323,-0.08452148800245243,0.7869443810905431,-1.297363846342752,,-1.0490912309999634,1.146626967509505,1.0680774398324595,0.3320386078520851,-0.8021701501599596,-0.1308026415658544,-0.29776047979893233,-0.34497334609531666,-2.506069837315632,-0.857926385962197,-0.19010887568223522,1.5164277898120941,0.16074305913174441,1.4008882862628078,-0.39370690875944603,-0.2526885812478079,-3.899421730054339,0.463330339207019,0.5470956613393337,1.763759069559374,-0.48676121079282914,0.09415415619704649,-0.7055279547210833,-1.1762570649202813,-0.7131079667369583,-0.3449985240857874,1.3554380286698136,0.0022116025733781067,-0.7905448096678757,0.14187782824173303,0.21757135556003437,-0.6762320559749608,1.1432336266295944,-1.88834889097665,-0.21354462808298652,0.6650660656292455,-1.3384325194768547,0.3612537486433768
1.2928930501938052,0.45367126425696813,-1.6901599429769263,-0.7281950274352488,,0.2983352450652942,-0.009858938489975367,0.4412005947154901,0.7210489500058761,-0.7084652365979932,-0.29040008007295537,0.14291364966681958,-0.5439577217873256,-0.13345155853725454,1.2978717611819932,-0.9678198646920557,1.9266627091351407,1.879344377381986,-1.7134394379643105,-0.14102266511302244,0.3426915696456793,-0.7608710875064288,-0.7410805036847287,,0.7391780871115503,-0.5113338389470944,1.8266938116201166,0.28997400233853204,-0.10257528408332377,1.449259685131458,0.6262811950603524,0.3692867756875739,-0.331140382769525,1.8139856138927497,0.8118215897399867,-0.20341133594471233,-1.5771991506827037,0.3729515417619218,-1.1437400921015901,-1.7159459517583207,-0.2791515054677641,0.2814711025906223,1.2824812336831644,0.28245182528524887,0.8060195271707506,-1.2258827052231547,-0.022532177467557167,0.12421131930450507,0.8622461846199109,0.11606067343101731
0.804078958119873,-0.504199247777134,0.35795490621315673,0.4148664012544231,-1.249775724586651,0.17553862856764266,-0.32036252695140677,-1.9040879486160345,0.9584066801413982,-0.3618586803043011,-0.8523900581258608,-0.37731674369381457,0.13820030314832132,1.50790948434714,-0.1659332030062026,0.4724074969585104,1.373579376897762,0.5335505312737927,1.0685641574187916,,0.7710493264739775,-0.057976000069692585,1.0744112374891797,-1.0035595719921404,-0.7795577532427447,1.2687315727053823,-0.19608397256936924,-0.35896064670446953,0.0775724193502392,-0.6894974573528612,1.3319413685305603,-1.249162651675905,-0.15059799836040494,0.3469527857023623,-0.10444706906656219,-0.8022875453678814,-0.8683891967525209,0.4253944258208237,-1.030480450166701,0.6462427057150405,-1.524148363645292,-0.5549830967166842,0.03630602236974604,-1.2521519434446158,0.6520108635265922,-0.01853881330950251,-1.0360736815895426,-1.5188882297503954,-1.5655893713726405,0.05103394513032868
,-1.364879600732452,-0.23122593549221063,2.277500524853034,0.2775403612334572,0.7629188335006009,0.21271834626863834,0.7829821661085862,,-0.43051197019258486,0.2613508456100389,-0.017916816054972758,-0.19199322011209138,-0.6658760797429369,-0.2583831027042033,-0.7741978238913314,-2.421833014859781,-1.1945084417055867,0.47565293887443977,1.5570779556716277,1.813580171323687,0.09675174368870822,0.8933836234441344,0.9079779107107238,-0.6922591838680748,-1.6979398304606041,0.030887319354812974,-1.7622009972405384,-0.3199296129548269,0.6081170867893684,-1.4200694881000024,0.03229538393163682,,0.36151247402096365,0.5223217007496789,0.906740413816745,1.73296307213118,0.1514230817231868,1.2295008614331246,-0.06416921633742403,-0.5461688154334842,0.3148209696175649,-0.605812847991671,-0.5731292157665655,-0.6077406304422468,-2.2954241955331667,0.10549947766059664,-1.263835358595468,-0.1072691206682774,1.4499687804848278
-0.5210003231072904,-0.5420091584474772,1.3639093845017958,0.5463057654642988,0.9765270973526429,-0.35529123398699336,0.7480832128709275,,-0.676001725621899,0.5962442782050664,-0.5983731712727243,0.7671185432439538,2.3916845354292984,-1.6861525369472856,-0.7522043761212451,1.1201461818426741,-0.14507816949322366,1.1610898497925723,-1.0100642731329075,0.3313441778079705,-0.15055631782284468,0.14037072287334246,0.33111601905536314,,-1.0741374853592944,,0.29321371158095555,0.10634633295262737,-0.044074722613553316,0.3565424987061171,-1.1559367394054465,-0.9990273318953995,1.304508247206433,0.15127522184716322,0.8503008736540341,-0.6056640069212733,1.3767253803593051,0.345278405319519,0.48124581925008575,0.5487293377157805,-0.7970092393721301,-1.8657208634000604,-1.0748026670851023,1.6305228573863613,1.3006839703204864,-0.3469213679779701,-0.30167632703614505,1.0366058772358528,-0.1684098727535861,-1.2992598701307787
1.265543092596161,,-2.516339715003551,-0.3131901055298775,0.14367020328433938,0.4812468270587883,0.15215118931163515,-0.6357417972436246,-0.11575904402998716,0.29480031794360034,-0.26800408561401673,-0.37190071970620736,1.2520839386648168,-0.9466076852692522,-0.3494634711099121,-2.03126901304909,0.5409699634514118,0.8282644598468853,0.5484868325965845,0.9176724874612288,0.4407067447635609,0.34251539095341227,0.4739470669880134,-0.26730843195327686,1.188327862596402,-0.3485720650141568,-1.4623519251551929,0.8497836136184508,1.8507027799514817,-0.9601511192906311,-0.1016311295928566,-0.6854420107180271,-0.3805832501275168,0.04609297177965803,-1.2418084527811688,-0.2776536712672873,-1.4659673863823872,-0.568227637941478,-1.1860696539864874,-1.0590606994601444,-1.7199106806581999,1.2193545887326338,0.5090590847395515,-1.9174640434564942,,-0.670438599903074,-0.6909441281685968,-1.4468835125564838,0.7543857213684552,-0.395863785507999
0.4681489094895136,0.5267557651664272,1.375445311670887,-1.8148722777431434,1.7386021114249555,1.2688152738912304,0.5730659923355066,2.3835922292341163,0.20497859792723128,0.8214789160702182,-0.7384139812679597,1.1343574079518282,0.16782596972241448,-0.4512001448560466,2.116939198315876,-0.3047996645408318,0.008861327608517627,-0.19727995732612844,-0.7556709132364813,0.5312724005304282,0.738409603732731,0.3543725277387253,-2.3605782614449353,1.0079970034230852,-0.3502383498230938,-1.216323411889306,0.6032809590509747,,-1.0430737022813366,2.472435678832565,-1.2096265493756504,,-1.1541714262983167,1.4207998428900637,-0.17585672570351582,-0.3720566878481917,-0.06215772113332739,-0.5966139079163051,-0.6902634133270706,-0.6412154938054386,0.7079555234674223,1.0204558856716575,-1.0550925619827771,0.23922797173839117,0.7882072412490861,-1.0817519495061156,-0.5025665920171958,-1.0380641623107913,-1.2910285430172368,0.10186286879000153
-0.7361323713301251,0.631129089144547,-0.029421922615303468,0.41262735520499433,-0.29228291261987144,-0.6349973825890232,-0.09067313510678131,-0.004996130276595701,-0.7058554945166199,0.42659545511016506,0.7465948559764687,0.15808270533092642,1.7134908885015603,,0.5205964182011031,-0.40873480052906086,0.23462950367525942,-0.8299493395820846,1.1151233773647666,0.17602090575725726,1.1922444995731674,-1.2660955768237576,-0.4935152092007745,-0.8925658002780713,-0.531941865291501,-0.6926096971858243,-0.1205409342872928,-0.017247143727842716,-0.04098486469656254,-0.5555238735118273,0.1874251778886684,0.8756154955309015,-0.9022755659889229,,-0.07407088917588163,0.46835463422376244,,-0.015664803595005782,-0.9910957822281317,0.021703839059641333,-0.9218844892991094,0.5157042481640784,-0.10321893428652158,0.03985841761466474,,0.803757579941689,0.6923139089321741,0.8615239290498078,2.2273860809131754,-0.05251938229307366
,-0.12382780642392177,0.3940872958402979,0.36533742761293553,0.2645917633584743,,-0.3039363803392461,0.04093228158147673,0.5353096473418112,1.7478539000384907,-0.8423566689824117,-1.8061326203829131,-0.4840854911476985,0.08992843298078625,0.17497709320369015,0.09221778578673422,1.182790122678783,0.9760497927838799,-0.04926790495129596,-0.46954712275218685,-0.34600888138250585,-0.35630415298259815,-0.22559947382813822,,-0.4610407436426228,-0.4248800212959662,-0.18888038569796042,-0.2543000124201234,0.6720071416275368,-0.5319433559629919,-0.4385777014308822,0.5419387546680404,-0.23531484674423206,0.2164547268456756,0.6693356983561061,0.4219694947780549,0.25016244798431597,-0.19644155767581964,0.6818941030932071,0.17554994126500043,-0.5048527510617483,-0.1508091869990102,-1.218129377322531,-0.9615559741469126,-1.8829080367785338,-0.6799313816069117,1.3355454216308837,-0.5564888399932533,0.7875408171027013,-0.0034498542228016903
-0.700548823091534,1.3382795151279085,0.5822058485731421,-1.7518005652801107,1.0414021981866897,-1.0747914952232525,-0.1779139465826313,0.668113421683895,-0.29985316059917977,1.1189440556172074,0.7612637605131622,-1.5768756104869754,-0.4724341564337806,0.2820737332213647,-0.574998681265042,-0.21627650618113814,0.7997849113889519,0.31678130668345533,-0.9206190351548597,,-0.6122696351098722,,-1.1300558500020657,0.2869555371009184,-0.02811370599356217,0.005431808558425666,-1.146209047872416,-0.18392954998757557,-1.0371676077490912,-0.9263938335666286,-0.165126756790438,-1.3833904513204967,0.6692672663671115,2.486882851272909,0.45882324909073774,,-0.27118551415148473,-1.5554379435822379,-0.37761638129222136,0.5073139355693843,0.5893847661857725,-1.0317427538584325,0.29914565348662464,1.156408025005446,1.755091585099097,-0.7007948826987104,-0.8642000120792834,0.054415869120395775,-2.9280901725683814,-0.5310340011508854
-0.27097496931211884,-0.4593419875378874,-1.5838732281625223,-0.24555110772965252,-0.7766086200556818,0.7574830584581226,-0.9184748174227628,,-0.23294792511840304,0.5675714213245197,-2.5459046003660784,-0.34062493579600056,0.7596151492736765,-0.3616882372265676,-1.5269369663879415,0.3265981725839574,0.33668690624350883,-0.2704893919573284,-1.1597957072917302,-0.7406751455270828,-0.3137565089364269,-0.8755328557582861,-1.9201783483529482,-0.7692867989311631,-0.06174393447177569,-0.5070600672915547,-0.07557283913840278,0.08365797896292382,0.8965755003643204,2.203824123451556,0.7317788401264059,-1.4043285465488287,-2.656944947302302,-0.09446216866931324,0.07138843525796344,-1.161873305834576,0.2720321372020745,-0.7669395878687968,0.40266973278163704,-0.32551817297182867,0.39746259072463846,-1.7431951941054324,-0.43846687509929955,,-1.4248747250999314,1.8823382582267307,-0.5407734120955239,1.389971729008376,-0.6643420911200446,-0.22997115548100328
,0.303826845027793,0.19205435028986062,0.2659434481762174,-1.3661578762408668,-0.3895534736381311,-0.9564456538816968,0.19741365231431526,,-0.04405912149974852,-0.07729256326094218,,-0.0347471219115299,-0.6523781063835983,-1.0540027955565343,-0.6643563093536256,1.0715383406436483,0.3741618064648528,0.5869553605920156,1.3799679163043477,-1.1794309331731632,0.5099524214818214,-1.0750741052027453,-0.3343325988668879,0.4842398427706556,1.614345267136424,-0.7821649424751884,-0.0947962535938427,1.1562368039549173,-1.4898081193653723,0.36211291470656115,-0.3082781503978844,-0.881694971470056,0.14663082307360867,0.594925861846824,-0.91209976232621,0.37998978184674126,0.1733699896200973,-1.2418133060027143,1.5534128669401228,,-0.8599267478891178,-0.586630882730846,0.7707802337475681,-0.49544904738287204,-1.8397186052226187,1.048882112400727,0.008781422965773035,1.9070261909649173,0.35746712316898616
0.19099248938301286,2.8745004813941315,-0.17186734595143172,-0.9518157648768794,0.22919797956924792,1.135754903021066,-1.1651201441864287,-0.9082651093054563,0.4497770983764295,-3.197345391683628,,0.7954840824420695,-0.5867399161530961,-1.6264831326910547,1.9255666584293065,-1.4105351572732683,-0.523365546959906,-0.3727314992906954,0.08314439397770138,-0.3695052019039484,-0.08096507856710995,0.05749457907590979,-0.08667642876642286,0.09327384069324166,-2.3789256878163596,0.4410646977675636,-1.4044566979810365,-2.1666455112290612,1.3813479064912069,-1.2855152791991058,0.17986910595420905,-0.7725614870648787,-0.6784662158704471,0.4836547685821585,-1.0482249591915083,0.3726742754149822,0.3806924762430092,1.164447913936147,-0.33621322049705094,1.0465822533642106,1.7206947067420648,1.5866822794204654,0.5860769567913948,0.44916607192900415,,2.2321759587975563,-0.7666172841087739,0.9236090362782893,0.601959232063568,0.07226746149832086
0.15331229812215103,0.4877851124623137,0.9373584773295993,0.2187698616516345,0.339793714559767,1.392140314142641,0.31772024342736876,0.5450224817130815,0.9902300965794345,1.6332624160584217,1.2270409292003972,0.37721495282689266,0.20781545397606396,-1.2236035778514136,0.29206254410355154,-1.0371697599458227,-1.0240394415157577,0.6505089274690512,-0.10057718357575464,0.4722094960293684,-0.6269631173779989,1.201204007476163,0.14377218005623457,1.1877283270336183,0.6734404901818256,0.16524903859866213,-0.47852741111072156,0.03150757764886403,0.8280104854866206,0.6976577341539597,-1.1955846525037421,1.0256820527459456,-0.2139079414751082,0.8152637210038772,-0.6974882614105615,,-0.7965918828262021,0.12935683165923514,-0.2980298067196495,-0.2855725668594085,,-0.15357909625050895,-1.7406346901674916,0.8765996934014191,0.9616865870883877,-0.4427738728469823,-1.3797546259079334,-0.6467092698202764,,0.6255207733817739
